failure_taxonomy_id,source_table,benchmark_row_id,dataset_id,task_id,method_id,route_label,failure_class,failure_reason,evidence_pointer,claim_downgrade,artifact_registry_ids,severity,split_id,seed,control_level
ft_0e395beabc65,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,localized_context_signal
ft_06c19f3d5f57,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,localized_context_signal
ft_e8eacbcaa750,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,strong_injected_context_signal
ft_8c8845b90bf4,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,strong_injected_context_signal
ft_007f8e8449c7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,strong_injected_context_signal
ft_194fd22e17b7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,strong_injected_context_signal
ft_63ef79443113,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,weak_or_noisy_injected_context_signal
ft_61d276f08793,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,weak_or_noisy_injected_context_signal
ft_4673fb4e0ead,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,weak_or_noisy_injected_context_signal
ft_9197dced7f9d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,weak_or_noisy_injected_context_signal
ft_230e2cbd606b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,fov_holdout,2,weak_or_noisy_injected_context_signal
ft_0a3f0b2a746b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,localized_context_signal
ft_04ae5631a3eb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,localized_context_signal
ft_e3133f269359,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,localized_context_signal
ft_3c49161cac3c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,localized_context_signal
ft_a7b45a4989e4,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_9932ab1a51da,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_f2376c3f9b0d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_6706478277a5,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_5dce072fc26a,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_b44e0e67e152,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_350fcf975792,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_a647b52c7b41,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_34d2af5ec4d1,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_c2fc8f2a94da,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_f99ee48ea16c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_8f425e360992,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_66b8d1007a84,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_510c19ad6ab6,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_8be042c39808,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_05eca7a3ee21,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_3aca621110fd,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_1c2a96cd5796,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_8ed6980f3a80,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_b391ebcdcd6e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_91ec745fde01,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_25c1c027f3d8,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_92f7d55ae059,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_04a9cb9261fa,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_b0d2763a0379,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_c8655bff5d39,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_adaba578f8a3,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,strong_injected_context_signal
ft_d21820879261,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,strong_injected_context_signal
ft_be3e2ea3541c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,strong_injected_context_signal
ft_14a92988dd5a,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,strong_injected_context_signal
